2022/05/13 09:17:09 [error] 22#22: *19 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/bJW0LrjxR9RwYqdOKyYyZNacgjIP2YPsoiRlO5Kx.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:09 [error] 22#22: *13 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/NT30iWWffdWZUSpbeEWF9zViLmXB4dNOYOj6J5WM.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:09 [error] 23#23: *16 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/NiYT7B2aSLWCw73U3HRgHYqvF2Asn6pfzRYyT4r5.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:12 [error] 22#22: *19 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/l6Jp5RYrhXrbvRZBKm7D6ASLkzvupPfFZAi0a78c.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:13 [error] 22#22: *13 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/B2rPztbRv8IRjjfBFTrft3DxuJsufCzYBjmk1igK.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:13 [error] 23#23: *16 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/SoCfvXIIBTLXHf8IcCOmr7P7mw02tCfAGk1Szc0N.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:16 [error] 22#22: *19 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/X0HWuKKzpk39E7mdCXdayITSg7k1gAFXw8pausae.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:16 [error] 22#22: *13 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/FhiiRx5PGHf3R78VBWcrHjyXwTfkpcOA2p9vGfRn.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:17 [error] 23#23: *16 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/mUuRcB4IR4GIs2oN2OkQwtpcBc7282r6WsjjVqgh.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:22 [error] 22#22: *19 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/7H3lBt9h7kQq9f8RG7KgWP5hrmUQOzC2TQFJYWMO.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:23 [error] 22#22: *13 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/it1mVi8wVNeSuJJtlauIJBCt0XpcQ9A9Fo0PYkBL.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:23 [error] 23#23: *16 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/eCENGrJhltAa83CKv1KSu3nxr9IkEBW7ho0Vh45E.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:29 [error] 23#23: *16 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/XtGshoO9Y3q6TcxV6wfwW3ztJDsBWuVEsbxMASlC.png HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:17:33 [error] 22#22: *46 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/txq8NQos7Mph4oyPCnCdaH2kJush8qONK8Us0Rft.png HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:02 [error] 22#22: *110 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/jZ3LRHzDH2qahuFCuNKTuBgDWfN1vddhnX72KlRH.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
2022/05/13 09:34:03 [error] 23#23: *114 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/bumper_20191115144455.jpg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
2022/05/13 09:34:03 [error] 23#23: *117 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/6WWITxell1nO3JBtyBfoeRXDgewHDZUKqdqyvTZM.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
2022/05/13 09:34:03 [error] 22#22: *113 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/yFpIOwINb1TzIYMg6ampdPUIOYlBAI0xaVY38WQo.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
2022/05/13 09:34:03 [error] 23#23: *115 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/KV0nf1JdZfTxaYlAecVqD2qIdDPinZwOWgg7w8Wo.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
